id,wip,investissement,satisfaction
0,0,0,0.26794487
1,0,0,0.76713043
2,0,0,0.5433083
3,0,0,0.7685994
4,0,0,0.76456374
5,0,0,0.77568704
6,0,0,0.24648803
7,0,0,0.76556635
8,0,0,0.76265687
9,0,0,0.42353576
10,0,0,0.77849716
11,0,0,0.7487987
12,0,0,0.20883715
13,0,0,0.6921979
14,0,0,0.7709669
15,0,0,0.71109635
16,0,0,0.83334976
17,0,0,0.6103953
18,0,0,0.6981153
19,0,0,0.76879823
20,0,0,0.6832567
21,0,0,0.5520067
22,0,0,0.5168352
23,0,0,0.68806344
24,0,0,0.7734168
25,0,0,0.7010603
26,0,0,0.6847773
27,0,0,0.69738877
28,0,0,0.7956813
29,0,0,0.5923843
30,0,0,0.7880359
31,0,0,0.79925627
32,0,0,0.79372025
33,0,0,0.7576178
34,0,0,0.82066494
35,0,0,0.5765203
36,0,0,0.7961309
37,0,0,0.82050556
38,0,0,0.41281414
39,0,0,0.2899474
40,0,0,0.76935494
41,0,0,0.71727777
42,0,0,0.7945294
43,0,0,0.77034533
44,0,0,0.7737314
45,0,0,0.79869574
46,0,0,0.8670515
47,0,0,0.7253283
48,0,0,0.37263024
49,0,0,0.82160044
50,0,0,0.8283446
51,0,0,0.84712696
52,0,0,0.84013796
53,0,0,0.6618853
54,0,0,0.8584569
55,0,0,0.23862213
56,0,0,0.8435318
57,0,0,0.833387
58,0,0,0.80540144
59,0,0,0.8185529
60,0,0,0.81680256
61,0,0,0.20102239
62,0,0,0.81365186
63,0,0,0.8154656
64,0,0,0.6896444
65,0,0,0.45695108
66,0,0,0.45160368
67,0,0,0.8052454
68,0,0,0.7962949
69,0,0,0.82080686
70,0,0,0.6041117
71,0,0,0.80364215
72,0,0,0.79423445
73,0,0,0.8218318
74,0,0,0.80813897
75,0,0,0.78939563
76,0,0,0.81558305
77,0,0,0.80910426
78,0,0,0.8095097
79,0,0,0.3930533
80,0,0,0.42893058
81,0,0,0.85082996
82,0,0,0.86885965
83,0,0,0.86409545
84,0,0,0.8426627
85,0,0,0.87134147
86,0,0,0.26490954
87,0,0,0.68733203
88,0,0,0.7569034
89,0,0,0.6754765
90,0,0,0.7849178
91,0,0,0.7501743
92,0,0,0.8832232
93,0,0,0.81830436
94,0,0,0.7917098
95,0,0,0.23484594
96,0,0,0.79199004
97,0,0,0.77830726
98,0,0,0.5373269
99,0,0,0.79179126
100,0,0,0.70337355
101,0,0,0.79117996
102,0,0,0.38088062
103,0,0,0.7756483
104,0,0,0.7628951
105,0,0,0.7932104
106,0,0,0.7912418
107,0,0,0.7933304
108,0,0,0.8584027
109,0,0,0.28610644
110,0,0,0.8480483
111,0,0,0.85034984
112,0,0,0.828333
113,0,0,0.7907698
114,0,0,0.71260417
115,0,0,0.33114165
116,0,0,0.75499964
117,0,0,0.43248042
118,0,0,0.77522695
119,0,0,0.7477769
120,0,0,0.3892338
121,0,0,0.83933014
122,0,0,0.7735739
123,0,0,0.67516935
124,0,0,0.79153925
125,0,0,0.75967914
126,0,0,0.84531033
127,0,0,0.8181802
128,0,0,0.7955352
129,0,0,0.82923734
130,0,0,0.76277333
131,0,0,0.31585783
132,0,0,0.3151559
133,0,0,0.840279
134,0,0,0.7263939
135,0,0,0.23300195
136,0,0,0.7854703
137,0,0,0.6991889
138,0,0,0.26189736
139,0,0,0.8564265
140,0,0,0.4193583
141,0,0,0.24564362
142,0,0,0.75871235
143,0,0,0.2557
144,0,0,0.35797265
145,0,0,0.7709918
146,0,0,0.8635058
147,0,0,0.88283694
148,0,0,0.23158795
149,0,0,0.77545756
150,0,0,0.65391123
151,0,0,0.2527182
152,0,0,0.30428195
153,0,0,0.85709906
154,0,0,0.25119334
155,0,0,0.22816348
156,0,0,0.6468076
157,0,0,0.32292345
158,0,0,0.8833617
159,0,0,0.2161051
160,0,0,0.38209617
161,0,0,0.8558265
162,0,0,0.83381647
163,0,0,0.8026651
164,0,0,0.5476777
165,0,0,0.78485405
166,0,0,0.7785252
167,0,0,0.855343
168,0,0,0.825674
169,0,0,0.35377872
170,0,0,0.7768267
171,0,0,0.8844696
172,0,0,0.78731495
173,0,0,0.8804362
174,0,0,0.37439573
175,0,0,0.27629238
176,0,0,0.23047161
177,0,0,0.8724847
178,0,0,0.8641539
179,0,0,0.87091464
180,0,0,0.8089154
181,0,0,0.23037547
182,0,0,0.78646725
183,0,0,0.81069
184,0,0,0.78731334
185,0,0,0.5730043
186,0,0,0.7738593
187,0,0,0.7849595
188,0,0,0.72484237
189,0,0,0.7775036
190,0,0,0.7774307
191,0,0,0.794441
192,0,0,0.7438018
193,0,0,0.7948011
194,0,0,0.55936927
195,0,0,0.7628307
196,0,0,0.19758695
197,0,0,0.804137
198,0,0,0.74302655
199,0,0,0.7465454
200,0,0,0.46818873
201,0,0,0.46944532
202,0,0,0.766844
203,0,0,0.8775931
204,0,0,0.8762331
205,0,0,0.8607879
206,0,0,0.87840414
207,0,0,0.82755804
208,0,0,0.8612674
209,0,0,0.8763497
210,0,0,0.87796986
211,0,0,0.8768321
212,0,0,0.87623954
213,0,0,0.86858135
214,0,0,0.878495
215,0,0,0.8861357
216,0,0,0.815285
217,0,0,0.8772997
218,0,0,0.86729544
219,0,0,0.46911922
220,0,0,0.8775841
221,0,0,0.8783349
222,0,0,0.87171173
223,0,0,0.8751428
224,0,0,0.8868833
225,0,0,0.85317993
226,0,0,0.90610236
227,0,0,0.8213836
228,0,0,0.49481472
229,0,0,0.8586529
230,0,0,0.8163138
231,0,0,0.76623935
232,0,0,0.86006993
233,0,0,0.9047916
234,0,0,0.87057
235,0,0,0.922757
236,0,0,0.57537603
237,0,0,0.9210736
238,0,0,0.88366735
239,0,0,0.9225149
240,0,0,0.85739636
241,0,0,0.8937949
242,0,0,0.71431226
243,0,0,0.9207103
244,0,0,0.8913605
245,0,0,0.8796676
246,0,0,0.26211986
247,0,0,0.8765551
248,0,0,0.91941625
249,0,0,0.8337836
250,0,0,0.9217003
251,0,0,0.8776021
252,0,0,0.7694913
253,0,0,0.8988787
254,0,0,0.21710616
255,0,0,0.7721223
256,0,0,0.80466956
257,0,0,0.9193802
258,0,0,0.25726837
259,0,0,0.8839343
260,0,0,0.8817088
261,0,0,0.8811269
262,0,0,0.89107835
263,0,0,0.9091389
264,0,0,0.33412075
265,0,0,0.8955749
266,0,0,0.41593274
267,0,0,0.9101298
268,0,0,0.44129878
269,0,0,0.91202444
270,0,0,0.9071591
271,0,0,0.47449487
272,0,0,0.44758204
273,0,0,0.91143894
274,0,0,0.47595713
275,0,0,0.90548205
276,0,0,0.9084642
277,0,0,0.9046056
278,0,0,0.90654147
279,0,0,0.85681015
280,0,0,0.9095018
281,0,0,0.9031134
282,0,0,0.86558783
283,0,0,0.8686301
284,0,0,0.31705317
285,0,0,0.7472215
286,0,0,0.8694973
287,0,0,0.86615014
288,0,0,0.8651086
289,0,0,0.86122954
290,0,0,0.86927253
291,0,0,0.50442886
292,0,0,0.8124512
293,0,0,0.8581685
294,0,0,0.8685233
295,0,0,0.8726979
296,0,0,0.8689432
297,0,0,0.40012935
298,0,0,0.38639897
299,0,0,0.8821284
300,0,0,0.74198496
301,0,0,0.8674243
302,0,0,0.8659473
303,0,0,0.8876861
304,0,0,0.8710059
305,0,0,0.86739594
306,0,0,0.86400545
307,0,0,0.86437225
308,0,0,0.86329377
309,0,0,0.86420256
310,0,0,0.8676934
311,0,0,0.4934685
312,0,0,0.87785316
313,0,0,0.8690249
314,0,0,0.32960528
315,0,0,0.67614985
316,0,0,0.83902365
317,0,0,0.866779
318,0,0,0.88166773
319,0,0,0.8951838
320,0,0,0.82153964
321,0,0,0.85625076
322,0,0,0.7969279
323,0,0,0.8978903
324,0,0,0.86563975
325,0,0,0.26154998
326,0,0,0.8881584
327,0,0,0.25977868
328,0,0,0.29726022
329,0,0,0.8885954
330,0,0,0.2399857
331,0,0,0.89672446
332,0,0,0.8517505
333,0,0,0.89188325
334,0,0,0.88330704
335,0,0,0.7857853
336,0,0,0.89363515
337,0,0,0.89306796
338,0,0,0.89708257
339,0,0,0.8605685
340,0,0,0.89645207
341,0,0,0.8227871
342,0,0,0.86230767
343,0,0,0.8669388
344,0,0,0.89430004
345,0,0,0.9020168
346,0,0,0.4081643
347,0,0,0.84820867
348,0,0,0.8570946
349,0,0,0.8227031
350,0,0,0.8988977
351,0,0,0.8904937
352,0,0,0.8180747
353,0,0,0.8368834
354,0,0,0.8973632
355,0,0,0.8978942
356,0,0,0.80365634
357,0,0,0.84943426
358,0,0,0.7697667
359,0,0,0.774324
360,0,0,0.8951616
361,0,0,0.84769154
362,0,0,0.8934152
363,0,0,0.8765179
364,0,0,0.87794507
365,0,0,0.90479964
366,0,0,0.9013629
367,0,0,0.8758854
368,0,0,0.88870883
369,0,0,0.8647828
370,0,0,0.87767035
371,0,0,0.9092226
372,0,0,0.8673794
373,0,0,0.87928885
374,0,0,0.87847054
375,0,0,0.8754581
376,0,0,0.8989923
377,0,0,0.9089626
378,0,0,0.87549525
379,0,0,0.88425654
380,0,0,0.9053248
381,0,0,0.70514023
382,0,0,0.904537
383,0,0,0.91084826
384,0,0,0.8576018
385,0,0,0.8682835
386,0,0,0.84227043
387,0,0,0.90241885
388,0,0,0.8704441
389,0,0,0.8994194
390,0,0,0.8911966
