id,wip,investissement,satisfaction
0,0,0,0.32991686
1,0,0,0.7934303
2,0,0,0.3152197
3,0,0,0.7964593
4,0,0,0.74463075
5,0,0,0.8606613
6,0,0,0.42058897
7,0,0,0.80172575
8,0,0,0.7115011
9,0,0,0.6499271
10,0,0,0.6791474
11,0,0,0.62691605
12,0,0,0.29759762
13,0,0,0.43891343
14,0,0,0.7768952
15,0,0,0.64994985
16,0,0,0.7827517
17,0,0,0.56556565
18,0,0,0.5889124
19,0,0,0.67269135
20,0,0,0.7142982
21,0,0,0.48364815
22,0,0,0.732408
23,0,0,0.6461956
24,0,0,0.77686375
25,0,0,0.6656481
26,0,0,0.7625618
27,0,0,0.67746377
28,0,0,0.7145037
29,0,0,0.6555944
30,0,0,0.7357728
31,0,0,0.7471475
32,0,0,0.71181756
33,0,0,0.64519525
34,0,0,0.8616607
35,0,0,0.6574085
36,0,0,0.8097566
37,0,0,0.86338055
38,0,0,0.6350719
39,0,0,0.56911254
40,0,0,0.80458975
41,0,0,0.6615165
42,0,0,0.7292328
43,0,0,0.7517657
44,0,0,0.59427834
45,0,0,0.7717344
46,0,0,0.85169554
47,0,0,0.7339569
48,0,0,0.48342302
49,0,0,0.71111643
50,0,0,0.7717344
51,0,0,0.81611955
52,0,0,0.8121399
53,0,0,0.6096058
54,0,0,0.7043376
55,0,0,0.44138077
56,0,0,0.84501874
57,0,0,0.8171579
58,0,0,0.68798995
59,0,0,0.73139316
60,0,0,0.82213163
61,0,0,0.5551069
62,0,0,0.82614267
63,0,0,0.82281923
64,0,0,0.6949061
65,0,0,0.6770238
66,0,0,0.4414613
67,0,0,0.79287267
68,0,0,0.81467605
69,0,0,0.8164874
70,0,0,0.65010375
71,0,0,0.8392738
72,0,0,0.7012264
73,0,0,0.86590433
74,0,0,0.75854164
75,0,0,0.784932
76,0,0,0.8383525
77,0,0,0.79252636
78,0,0,0.7548155
79,0,0,0.49147728
80,0,0,0.43555242
81,0,0,0.75481075
82,0,0,0.7886686
83,0,0,0.868695
84,0,0,0.82800674
85,0,0,0.8717623
86,0,0,0.215946
87,0,0,0.59414935
88,0,0,0.7866399
89,0,0,0.72740126
90,0,0,0.7478998
91,0,0,0.7295451
92,0,0,0.930674
93,0,0,0.8012001
94,0,0,0.81363523
95,0,0,0.5288616
96,0,0,0.78925073
97,0,0,0.6988113
98,0,0,0.5321647
99,0,0,0.7953533
100,0,0,0.7164717
101,0,0,0.732252
102,0,0,0.6129547
103,0,0,0.6081898
104,0,0,0.7624248
105,0,0,0.7575044
106,0,0,0.77984524
107,0,0,0.7575044
108,0,0,0.7893296
109,0,0,0.49424374
110,0,0,0.8442936
111,0,0,0.82606757
112,0,0,0.9104665
113,0,0,0.64000046
114,0,0,0.57303727
115,0,0,0.47915983
116,0,0,0.69380707
117,0,0,0.61525184
118,0,0,0.6034038
119,0,0,0.5214487
120,0,0,0.2879635
121,0,0,0.83886445
122,0,0,0.7558696
123,0,0,0.47848222
124,0,0,0.8243259
125,0,0,0.7578642
126,0,0,0.831448
127,0,0,0.8460181
128,0,0,0.8291991
129,0,0,0.784652
130,0,0,0.6879065
131,0,0,0.7540053
132,0,0,0.42652836
133,0,0,0.59445274
134,0,0,0.6179083
135,0,0,0.565331
136,0,0,0.79106045
137,0,0,0.67802835
138,0,0,0.6956893
139,0,0,0.9163256
140,0,0,0.2912192
141,0,0,0.7967031
142,0,0,0.8085453
143,0,0,0.67268157
144,0,0,0.5841882
145,0,0,0.8085453
146,0,0,0.7371161
147,0,0,0.7750504
148,0,0,0.3145781
149,0,0,0.7160182
150,0,0,0.63392454
151,0,0,0.80116165
152,0,0,0.26952612
153,0,0,0.8768001
154,0,0,0.56506574
155,0,0,0.5096819
156,0,0,0.6323602
157,0,0,0.42749253
158,0,0,0.9184829
159,0,0,0.5005297
160,0,0,0.6157228
161,0,0,0.6415479
162,0,0,0.9004768
163,0,0,0.74183166
164,0,0,0.4918359
165,0,0,0.7082111
166,0,0,0.78685755
167,0,0,0.9257795
168,0,0,0.7941144
169,0,0,0.3933946
170,0,0,0.70614886
171,0,0,0.93527883
172,0,0,0.78904456
173,0,0,0.8959147
174,0,0,0.37619916
175,0,0,0.43265185
176,0,0,0.20492364
177,0,0,0.88581425
178,0,0,0.87733823
179,0,0,0.9414276
180,0,0,0.8117236
181,0,0,0.27980632
182,0,0,0.72961706
183,0,0,0.83437586
184,0,0,0.7370189
185,0,0,0.6264216
186,0,0,0.7711608
187,0,0,0.82092416
188,0,0,0.7475646
189,0,0,0.7385496
190,0,0,0.79197866
191,0,0,0.7096267
192,0,0,0.67194885
193,0,0,0.7668146
194,0,0,0.6082578
195,0,0,0.7125768
196,0,0,0.37592104
197,0,0,0.7750751
198,0,0,0.4270034
199,0,0,0.54159033
200,0,0,0.38094023
201,0,0,0.53203076
202,0,0,0.7294632
203,0,0,0.8484762
204,0,0,0.9258806
205,0,0,0.85084677
206,0,0,0.8407056
207,0,0,0.6780341
208,0,0,0.8766254
209,0,0,0.9221023
210,0,0,0.8078922
211,0,0,0.85580176
212,0,0,0.867925
213,0,0,0.8511891
214,0,0,0.840564
215,0,0,0.8183146
216,0,0,0.8690095
217,0,0,0.8328736
218,0,0,0.8819614
219,0,0,0.75718737
220,0,0,0.8909545
221,0,0,0.87352586
222,0,0,0.817493
223,0,0,0.9370235
224,0,0,0.8678869
225,0,0,0.8508173
226,0,0,0.9261677
227,0,0,0.8316651
228,0,0,0.8248503
229,0,0,0.87764525
230,0,0,0.7971418
231,0,0,0.80272955
232,0,0,0.8759703
233,0,0,0.8182493
234,0,0,0.8098617
235,0,0,0.9255015
236,0,0,0.68796796
237,0,0,0.9097341
238,0,0,0.87685704
239,0,0,0.8688212
240,0,0,0.7585152
241,0,0,0.843124
242,0,0,0.7064695
243,0,0,0.7798297
244,0,0,0.7639907
245,0,0,0.91309184
246,0,0,0.37902373
247,0,0,0.8959333
248,0,0,0.9169524
249,0,0,0.7918785
250,0,0,0.87399685
251,0,0,0.9608273
252,0,0,0.7814873
253,0,0,0.8757037
254,0,0,0.13079447
255,0,0,0.7385841
256,0,0,0.68925506
257,0,0,0.7831815
258,0,0,0.32486227
259,0,0,0.9341841
260,0,0,0.77687216
261,0,0,0.8536249
262,0,0,0.8584676
263,0,0,0.9059323
264,0,0,0.8103017
265,0,0,0.8689218
266,0,0,0.34800133
267,0,0,0.92939055
268,0,0,0.44603148
269,0,0,0.88507015
270,0,0,0.9115029
271,0,0,0.76368344
272,0,0,0.8145405
273,0,0,0.8926802
274,0,0,0.791993
275,0,0,0.9001528
276,0,0,0.94354415
277,0,0,0.896069
278,0,0,0.86408603
279,0,0,0.7121784
280,0,0,0.90338755
281,0,0,0.9007876
282,0,0,0.8648236
283,0,0,0.9091244
284,0,0,0.42133522
285,0,0,0.72364366
286,0,0,0.9048442
287,0,0,0.8750567
288,0,0,0.85101914
289,0,0,0.88502365
290,0,0,0.9047192
291,0,0,0.44435677
292,0,0,0.86250633
293,0,0,0.83860046
294,0,0,0.88809144
295,0,0,0.9013664
296,0,0,0.8511022
297,0,0,0.58694285
298,0,0,0.58099157
299,0,0,0.90519434
300,0,0,0.71694005
301,0,0,0.87567997
302,0,0,0.88669527
303,0,0,0.91282684
304,0,0,0.9091998
305,0,0,0.85964227
306,0,0,0.8819316
307,0,0,0.84191406
308,0,0,0.8409477
309,0,0,0.84792864
310,0,0,0.8846663
311,0,0,0.7238736
312,0,0,0.87342525
313,0,0,0.8820787
314,0,0,0.37749475
315,0,0,0.58579177
316,0,0,0.8075588
317,0,0,0.8734532
318,0,0,0.80648685
319,0,0,0.8304472
320,0,0,0.7898332
321,0,0,0.72029436
322,0,0,0.7200617
323,0,0,0.8351315
324,0,0,0.85376096
325,0,0,0.35972005
326,0,0,0.8336052
327,0,0,0.4253479
328,0,0,0.2827866
329,0,0,0.8675582
330,0,0,0.2052557
331,0,0,0.83391404
332,0,0,0.86510843
333,0,0,0.7996126
334,0,0,0.86842453
335,0,0,0.7439735
336,0,0,0.8421435
337,0,0,0.8621859
338,0,0,0.8820209
339,0,0,0.93694687
340,0,0,0.9202549
341,0,0,0.880487
342,0,0,0.82807535
343,0,0,0.81257
344,0,0,0.8939037
345,0,0,0.9104721
346,0,0,0.5568075
347,0,0,0.85310614
348,0,0,0.77427113
349,0,0,0.8718145
350,0,0,0.92887264
351,0,0,0.93439335
352,0,0,0.82198447
353,0,0,0.8080892
354,0,0,0.9175121
355,0,0,0.8651041
356,0,0,0.773639
357,0,0,0.8836093
358,0,0,0.7983233
359,0,0,0.64597607
360,0,0,0.8448352
361,0,0,0.86082476
362,0,0,0.9293752
363,0,0,0.9020215
364,0,0,0.9164193
365,0,0,0.91870725
366,0,0,0.886956
367,0,0,0.8739407
368,0,0,0.92822975
369,0,0,0.8591738
370,0,0,0.9154937
371,0,0,0.94684565
372,0,0,0.859118
373,0,0,0.94465977
374,0,0,0.8651884
375,0,0,0.82252145
376,0,0,0.8756859
377,0,0,0.9378303
378,0,0,0.7938037
379,0,0,0.9163142
380,0,0,0.9585127
381,0,0,0.6384257
382,0,0,0.9278818
383,0,0,0.9435498
384,0,0,0.762712
385,0,0,0.9236157
386,0,0,0.9049067
387,0,0,0.82269263
388,0,0,0.8106552
389,0,0,0.894683
390,0,0,0.7484291
391,0,0,0.9553721
392,0,0,0.93460035
393,0,0,0.3439248
394,0,0,0.90962297
395,0,0,0.7665003
396,0,0,0.9140223
397,0,0,0.9044063
398,0,0,0.8578012
399,0,0,0.83806586
400,0,0,0.765251
401,0,0,0.6853904
402,0,0,0.88679296
403,0,0,0.8174788
404,0,0,0.90607065
405,0,0,0.51213944
406,0,0,0.79598093
407,0,0,0.8563702
408,0,0,0.49671513
409,0,0,0.75597644
410,0,0,0.8320661
411,0,0,0.8470074
412,0,0,0.904372
413,0,0,0.8479976
414,0,0,0.42459652
415,0,0,0.8128544
416,0,0,0.89111817
417,0,0,0.83752286
418,0,0,0.94881153
419,0,0,0.87154454
420,0,0,0.8935608
421,0,0,0.42269117
422,0,0,0.8200477
423,0,0,0.9322925
424,0,0,0.91324985
425,0,0,0.8978113
426,0,0,0.45359915
427,0,0,0.7278358
428,0,0,0.904652
429,0,0,0.91978055
430,0,0,0.8385303
431,0,0,0.42374042
432,0,0,0.8387664
433,0,0,0.8674206
434,0,0,0.8378564
435,0,0,0.9450075
436,0,0,0.89266473
437,0,0,0.48414737
438,0,0,0.8484742
439,0,0,0.60885596
440,0,0,0.9534129
441,0,0,0.91609347
442,0,0,0.79214305
443,0,0,0.88038063
444,0,0,0.9259103
445,0,0,0.8467046
446,0,0,0.8681284
447,0,0,0.841584
448,0,0,0.9365554
449,0,0,0.75799316
450,0,0,0.7792722
451,0,0,0.8680655
452,0,0,0.62681335
453,0,0,0.8920569
454,0,0,0.8563181
455,0,0,0.6261856
456,0,0,0.85472727
457,0,0,0.36649516
458,0,0,0.92426467
459,0,0,0.6705254
460,0,0,0.80601263
461,0,0,0.8222644
462,0,0,0.84974146
463,0,0,0.7925531
464,0,0,0.5164959
465,0,0,0.81667566
466,0,0,0.49652764
467,0,0,0.88209426
468,0,0,0.89852583
469,0,0,0.9036794
470,0,0,0.7769561
471,0,0,0.8887788
472,0,0,0.34865388
473,0,0,0.4007501
474,0,0,0.84896314
475,0,0,0.9414063
476,0,0,0.86286163
477,0,0,0.90248567
478,0,0,0.8248659
479,0,0,0.8460084
480,0,0,0.37049356
481,0,0,0.5122217
482,0,0,0.94451267
483,0,0,0.7827073
484,0,0,0.8574777
485,0,0,0.870733
486,0,0,0.73258775
487,0,0,0.9470476
488,0,0,0.87771267
489,0,0,0.90050936
490,0,0,0.8651845
491,0,0,0.8906491
492,0,0,0.86735827
493,0,0,0.8274316
494,0,0,0.8543835
495,0,0,0.8153169
496,0,0,0.594982
497,0,0,0.8844498
498,0,0,0.9431667
499,0,0,0.8938946
500,0,0,0.89397454
501,0,0,0.80946296
502,0,0,0.86360216
503,0,0,0.85293365
504,0,0,0.5534262
505,0,0,0.8513678
506,0,0,0.9174612
507,0,0,0.85256505
508,0,0,0.38623813
509,0,0,0.8836339
510,0,0,0.93204796
511,0,0,0.80909383
512,0,0,0.71344733
513,0,0,0.9598852
514,0,0,0.91038245
515,0,0,0.93102425
516,0,0,0.90601635
517,0,0,0.91534954
518,0,0,0.90608734
519,0,0,0.9203707
520,0,0,0.62341845
521,0,0,0.7824605
522,0,0,0.83456457
523,0,0,0.61173755
524,0,0,0.35512972
525,0,0,0.8469924
526,0,0,0.93844634
527,0,0,0.7490707
528,0,0,0.9372197
529,0,0,0.93527883
530,0,0,0.93010235
531,0,0,0.76903915
532,0,0,0.8963162
533,0,0,0.36962828
534,0,0,0.8524961
535,0,0,0.78162456
536,0,0,0.74217045
537,0,0,0.8673981
538,0,0,0.8828086
539,0,0,0.86818856
540,0,0,0.91410744
541,0,0,0.92816615
542,0,0,0.88257396
543,0,0,0.90810436
544,0,0,0.79434115
545,0,0,0.9076999
546,0,0,0.9202573
547,0,0,0.8937951
548,0,0,0.9174901
549,0,0,0.35678366
550,0,0,0.8406902
551,0,0,0.8440449
552,0,0,0.92811096
553,0,0,0.86953974
554,0,0,0.5491357
555,0,0,0.9312635
556,0,0,0.8380199
557,0,0,0.83335215
558,0,0,0.94540113
559,0,0,0.4228615
560,0,0,0.9143078
561,0,0,0.8490934
562,0,0,0.81898206
563,0,0,0.43991083
564,0,0,0.91001284
565,0,0,0.6539969
566,0,0,0.68628424
567,0,0,0.8746583
568,0,0,0.8088708
569,0,0,0.9036714
570,0,0,0.8207638
571,0,0,0.8095239
572,0,0,0.9108694
573,0,0,0.91127187
574,0,0,0.9558476
575,0,0,0.8834615
576,0,0,0.89299166
577,0,0,0.8200022
578,0,0,0.872086
579,0,0,0.9041176
580,0,0,0.8107593
581,0,0,0.5488456
582,0,0,0.9041559
583,0,0,0.86828744
584,0,0,0.8556742
585,0,0,0.5977757
586,0,0,0.8509638
587,0,0,0.88124734
588,0,0,0.9235666
589,0,0,0.3839745
590,0,0,0.73707217
591,0,0,0.86158293
592,0,0,0.2852303
593,0,0,0.6486937
594,0,0,0.71234876
595,0,0,0.5802741
596,0,0,0.93525565
597,0,0,0.8678924
598,0,0,0.4532358
599,0,0,0.91177905
600,0,0,0.49608922
601,0,0,0.8354968
602,0,0,0.8480312
603,0,0,0.2515026
604,0,0,0.748736
605,0,0,0.85162663
606,0,0,0.8139852
607,0,0,0.8443815
608,0,0,0.8939834
609,0,0,0.51910317
610,0,0,0.33633465
611,0,0,0.6754264
612,0,0,0.9211066
613,0,0,0.8682865
614,0,0,0.920566
615,0,0,0.53061575
616,0,0,0.84313565
617,0,0,0.8543744
618,0,0,0.8192164
619,0,0,0.7893367
620,0,0,0.8184528
621,0,0,0.7600358
622,0,0,0.87875247
623,0,0,0.75457335
624,0,0,0.7535938
625,0,0,0.8862397
626,0,0,0.9227567
627,0,0,0.75767934
628,0,0,0.8639188
629,0,0,0.9355722
630,0,0,0.86426777
631,0,0,0.71888465
632,0,0,0.8708387
633,0,0,0.8335543
634,0,0,0.4907607
635,0,0,0.8746503
636,0,0,0.8261179
637,0,0,0.7219389
638,0,0,0.8449173
639,0,0,0.9232697
640,0,0,0.78878933
641,0,0,0.92222995
642,0,0,0.9188408
643,0,0,0.8454996
644,0,0,0.78107613
645,0,0,0.8911087
646,0,0,0.7930834
647,0,0,0.70975953
648,0,0,0.9336689
